Semana,Campus,Ncampus,Edificio,Sitio,Estado,NEstado,Copias_L,CasosSem
21,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,26.7142857142857
22,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,27.8571428571429
22,Querétaro,27,24,CAE,QUERETARO,22,0,27.8571428571429
22,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,27.8571428571429
22,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,27.8571428571429
22,Querétaro,27,23,CAE,QUERETARO,22,0,27.8571428571429
22,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,27.8571428571429
23,Querétaro,27,23,CAE,QUERETARO,22,0,18.1428571428571
23,Querétaro,27,24,CAE,QUERETARO,22,0,18.1428571428571
23,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,18.1428571428571
23,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,18.1428571428571
23,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,18.1428571428571
23,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,18.1428571428571
24,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,15.4285714285714
24,Querétaro,27,24,CAE,QUERETARO,22,0,15.4285714285714
24,Querétaro,27,23,CAE,QUERETARO,22,0,15.4285714285714
24,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,15.4285714285714
24,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,15.4285714285714
24,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,15.4285714285714
25,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,17.1428571428571
25,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,17.1428571428571
25,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,17.1428571428571
25,Querétaro,27,24,CAE,QUERETARO,22,0,17.1428571428571
25,Querétaro,27,23,CAE,QUERETARO,22,0,17.1428571428571
25,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,17.1428571428571
26,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,21.2857142857143
26,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,21.2857142857143
26,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,21.2857142857143
26,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,21.2857142857143
27,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,39
27,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,39
27,Querétaro,27,23,CAE,QUERETARO,22,0,39
27,Querétaro,27,24,CAE,QUERETARO,22,0,39
27,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,39
27,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,39
28,Querétaro,27,24,CAE,QUERETARO,22,0,84
28,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,84
28,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,84
28,Querétaro,27,23,CAE,QUERETARO,22,0,84
28,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,84
28,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,84
29,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,142.714285714286
29,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,142.714285714286
29,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,142.714285714286
29,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,142.714285714286
30,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,211.142857142857
30,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,211.142857142857
30,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,211.142857142857
30,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,211.142857142857
31,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,283.285714285714
31,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,283.285714285714
31,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,283.285714285714
31,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,24853,283.285714285714
31,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,24853,283.285714285714
32,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,357.285714285714
32,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,20884,357.285714285714
32,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,5490,357.285714285714
32,Querétaro,27,24,CAE,QUERETARO,22,1051,357.285714285714
32,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,357.285714285714
32,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,357.285714285714
32,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,0,357.285714285714
32,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0,357.285714285714
32,Querétaro,27,23,CAE,QUERETARO,22,0,357.285714285714
32,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,357.285714285714
32,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,5611,357.285714285714
32,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0,357.285714285714
32,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,357.285714285714
32,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0,357.285714285714
32,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,357.285714285714
32,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0,357.285714285714
32,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,0,357.285714285714
32,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,0,357.285714285714
32,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,357.285714285714
32,Querétaro,27,0,Unidentified,QUERETARO,22,0,357.285714285714
33,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0,437.571428571429
33,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,437.571428571429
33,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0,437.571428571429
33,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,0,437.571428571429
33,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,437.571428571429
33,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,1905,437.571428571429
33,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,1524,437.571428571429
33,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,13943,437.571428571429
33,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,17985,437.571428571429
33,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,437.571428571429
33,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,36156,437.571428571429
33,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,437.571428571429
33,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,437.571428571429
33,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,437.571428571429
33,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,437.571428571429
33,Querétaro,27,24,CAE,QUERETARO,22,0,437.571428571429
33,Querétaro,27,23,CAE,QUERETARO,22,0,437.571428571429
33,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0,437.571428571429
33,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,437.571428571429
33,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,0,437.571428571429
34,Querétaro,27,23,CAE,QUERETARO,22,0,442.428571428571
34,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,442.428571428571
34,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,34240,442.428571428571
34,Querétaro,27,24,CAE,QUERETARO,22,0,442.428571428571
34,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,442.428571428571
34,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0,442.428571428571
34,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,10766,442.428571428571
34,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,442.428571428571
34,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,0,442.428571428571
34,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0,442.428571428571
34,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,442.428571428571
34,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,442.428571428571
34,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,442.428571428571
34,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,24472,442.428571428571
34,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,442.428571428571
34,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,442.428571428571
34,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,442.428571428571
34,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,0,442.428571428571
34,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,16389,442.428571428571
34,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,442.428571428571
34,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0,442.428571428571
34,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,28549,442.428571428571
35,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0,407.571428571429
35,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0,407.571428571429
35,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,1543,407.571428571429
35,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,2095,407.571428571429
35,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,0,407.571428571429
35,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,5425,407.571428571429
35,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,11417,407.571428571429
35,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,12282,407.571428571429
35,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,0,407.571428571429
35,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,407.571428571429
35,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,407.571428571429
35,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,3349,407.571428571429
35,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,2472,407.571428571429
35,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,407.571428571429
35,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,407.571428571429
35,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,407.571428571429
35,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,0,407.571428571429
35,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,407.571428571429
35,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,407.571428571429
35,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,407.571428571429
35,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,407.571428571429
35,Querétaro,27,24,CAE,QUERETARO,22,0,407.571428571429
35,Querétaro,27,23,CAE,QUERETARO,22,0,407.571428571429
36,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,117390,364.714285714286
36,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,117371,364.714285714286
36,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,117333,364.714285714286
36,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,2610,364.714285714286
36,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0,364.714285714286
36,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,364.714285714286
36,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,0,364.714285714286
36,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,364.714285714286
36,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,0,364.714285714286
36,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,364.714285714286
36,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,5695,364.714285714286
36,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,937,364.714285714286
36,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,364.714285714286
36,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0,364.714285714286
36,Querétaro,27,23,CAE,QUERETARO,22,0,364.714285714286
36,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,364.714285714286
36,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,109166,364.714285714286
36,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,2419,364.714285714286
36,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,103840,364.714285714286
36,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0,364.714285714286
36,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,364.714285714286
36,Querétaro,27,24,CAE,QUERETARO,22,56453,364.714285714286
36,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,364.714285714286
36,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,193314,364.714285714286
37,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,300.571428571429
37,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,22237,300.571428571429
37,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,32544,300.571428571429
37,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,0,300.571428571429
37,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,0,300.571428571429
37,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,2544,300.571428571429
37,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,0,300.571428571429
37,Querétaro,27,23,CAE,QUERETARO,22,0,300.571428571429
37,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,300.571428571429
37,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,300.571428571429
37,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0,300.571428571429
37,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,31242,300.571428571429
37,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,300.571428571429
37,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,300.571428571429
37,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,300.571428571429
37,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,300.571428571429
37,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,300.571428571429
37,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,35056,300.571428571429
37,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,300.571428571429
37,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,0,300.571428571429
37,Querétaro,27,24,CAE,QUERETARO,22,0,300.571428571429
37,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,16887,300.571428571429
37,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,300.571428571429
38,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,14524,203.714285714286
38,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,1041,203.714285714286
38,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,203.714285714286
38,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,20760,203.714285714286
38,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,31620,203.714285714286
38,Querétaro,27,24,CAE,QUERETARO,22,0,203.714285714286
38,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,0,203.714285714286
38,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,8670,203.714285714286
38,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,33677,203.714285714286
38,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,203.714285714286
38,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,203.714285714286
38,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,16341,203.714285714286
38,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,203.714285714286
38,Querétaro,27,23,CAE,QUERETARO,22,0,203.714285714286
38,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,23567,203.714285714286
38,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,34089,203.714285714286
38,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,203.714285714286
38,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,203.714285714286
38,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,203.714285714286
38,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,12206,203.714285714286
38,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,203.714285714286
38,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,29996,203.714285714286
38,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,5486,203.714285714286
39,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,0,207.714285714286
39,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,207.714285714286
39,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,36661,207.714285714286
39,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,207.714285714286
39,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,0,207.714285714286
39,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,11690,207.714285714286
39,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,207.714285714286
39,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,207.714285714286
39,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,13136,207.714285714286
39,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,207.714285714286
39,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,207.714285714286
39,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0,207.714285714286
39,Querétaro,27,23,CAE,QUERETARO,22,0,207.714285714286
39,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,207.714285714286
39,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,0,207.714285714286
39,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0,207.714285714286
39,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,9866,207.714285714286
39,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,6707,207.714285714286
39,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,207.714285714286
39,Querétaro,27,24,CAE,QUERETARO,22,0,207.714285714286
39,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,7078,207.714285714286
39,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,0,207.714285714286
39,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,207.714285714286
40,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,0,153.428571428571
40,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,0,153.428571428571
40,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,153.428571428571
40,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,153.428571428571
40,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0,153.428571428571
40,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,153.428571428571
40,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0,153.428571428571
40,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,3386,153.428571428571
40,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,153.428571428571
40,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,153.428571428571
40,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,23876,153.428571428571
40,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,18801,153.428571428571
40,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,153.428571428571
40,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,9986,153.428571428571
40,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,153.428571428571
40,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,5520,153.428571428571
40,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0,153.428571428571
40,Querétaro,27,24,CAE,QUERETARO,22,0,153.428571428571
40,Querétaro,27,23,CAE,QUERETARO,22,0,153.428571428571
40,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,24664,153.428571428571
40,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,0,153.428571428571
40,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,153.428571428571
40,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,67834,153.428571428571
41,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,137.857142857143
41,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,0,137.857142857143
41,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,0,137.857142857143
41,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,0,137.857142857143
41,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,137.857142857143
41,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,137.857142857143
41,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,137.857142857143
41,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0,137.857142857143
41,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,137.857142857143
41,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0,137.857142857143
41,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,137.857142857143
41,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,0,137.857142857143
41,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0,137.857142857143
41,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,137.857142857143
41,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,15017,137.857142857143
41,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,0,137.857142857143
41,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0,137.857142857143
41,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,137.857142857143
41,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0,137.857142857143
41,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,137.857142857143
41,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,137.857142857143
42,Querétaro,27,24,CAE,QUERETARO,22,0,119
42,Querétaro,27,23,CAE,QUERETARO,22,0,119
42,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,0,119
42,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0,119
42,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0,119
42,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0,119
42,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0,119
42,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0,119
42,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,13744,119
42,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0,119
42,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,0,119
42,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,0,119
42,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,0,119
42,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0,119
42,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0,119
42,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,0,119
42,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,1697,119
42,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0,119
42,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0,119
42,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0,119
42,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0,119
42,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0,119
42,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,0,119
43,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,6399,92.4285714285714
43,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,0,92.4285714285714
43,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,13496,92.4285714285714
43,Querétaro,27,23,CAE,QUERETARO,22,1924,92.4285714285714
43,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,30647,92.4285714285714
